Date,Open,High,Low,Close,Volume,ticker
,MSFT,MSFT,MSFT,MSFT,MSFT,
1737676800000000000,443.4550766157881,444.9393603072831,439.70946738545626,442.3592834472656,15549500,MSFT
1737936000000000000,422.3860783898249,433.5332238334213,421.8780219291722,432.8956604003906,35647800,MSFT
1738022400000000000,432.93552501884864,446.66274757404807,429.72785612913765,445.4872741699219,23491700,MSFT
1738108800000000000,444.97921209968376,445.16848684550723,438.7132938317083,440.6358947753906,23581400,MSFT
1738195200000000000,417.1661258658952,421.24045777086803,411.57762641112805,413.4006042480469,54586300,MSFT
1738281600000000000,417.3753368711932,419.0787791378778,413.32091748728266,413.4703369140625,34223400,MSFT
1738540800000000000,410.02361028085903,413.819015846871,407.09486781879804,409.3462219238281,25679100,MSFT
1738627200000000000,411.1094311345796,412.3347312724244,408.1707172498281,410.7906494140625,20532100,MSFT
1738713600000000000,410.77072053658367,412.2450327338191,408.828176805576,411.7071228027344,16316700,MSFT
1738800000000000000,412.41441067873023,416.59833715024297,412.41441067873023,414.2274475097656,16309800,MSFT
1738886400000000000,414.8849302333569,417.0466023053385,406.5370200109021,408.1806945800781,22886800,MSFT
1739145600000000000,412.12548842823685,413.86878595463395,409.3461959746536,410.6412048339844,20817900,MSFT
1739232000000000000,408.07110289586285,410.91016314142485,407.73237833536206,409.86419677734375,18140600,MSFT
1739318400000000000,405.6503805324544,409.1768308737253,402.82126135721137,407.473388671875,19121700,MSFT
1739404800000000000,405.4412009596675,409.4258810673793,404.8036375500993,408.9676513671875,23891700,MSFT
1739491200000000000,406.22818963820515,407.3438952203064,404.3255012113121,406.86572265625,22758500,MSFT
1739836800000000000,406.43737251439387,409.0274206742818,404.943117468385,408.07110595703125,21423100,MSFT
1739923200000000000,406.3178313932664,413.8986706302125,406.0887013451084,413.1814270019531,24114200,MSFT
1740009600000000000,414.52900508229465,418.5416276159257,411.78404435480104,415.3674621582031,23508700,MSFT
1740096000000000000,416.57521868274245,417.28390907488637,407.14255413255484,407.4619445800781,27524800,MSFT
1740355200000000000,407.7614192904554,408.6198287275297,398.58825743588903,403.2596740722656,26443700,MSFT
1740441600000000000,400.3649855487621,401.18349019975926,395.9730546936776,397.17083740234375,29387400,MSFT
1740528000000000000,397.28064827533655,402.860400830509,393.5275288045757,398.99749755859375,19619000,MSFT
1740614400000000000,400.53467393026557,404.9964840093174,391.45137377356565,391.8106994628906,21127400,MSFT
1740700800000000000,391.94046026830176,396.9013540385077,385.86162375466716,396.26251220703125,32845700,MSFT
1740960000000000000,398.0891633417286,398.0891633417286,385.4523593369203,387.778076171875,23007700,MSFT
1741046400000000000,382.6974135187692,391.86058386063223,380.30181761040467,387.8978576660156,29342900,MSFT
1741132800000000000,388.62653647287385,400.9339589862258,388.09750890861034,400.2851257324219,23433100,MSFT
1741219200000000000,393.557486671848,401.4130601425524,391.9604125552081,396.1627197265625,23304600,MSFT
1741305600000000000,391.601087821307,394.07652376953155,384.83351327034705,392.5892639160156,22034100,MSFT
1741564800000000000,385.1329632711281,385.69193466137494,376.5287638766263,379.46337890625,32840100,MSFT
1741651200000000000,378.30548307291184,385.29265558349334,376.2193166501511,379.7528381347656,30380200,MSFT
1741737600000000000,382.2482670126177,384.5140963348653,378.2555969008229,382.5676574707031,24253600,MSFT
1741824000000000000,382.4578672121625,384.6139126915579,376.75833925298997,378.0758972167969,20473000,MSFT
1741910400000000000,379.0840519928303,389.51491455417886,378.81455773398244,387.84796142578125,19952800,MSFT
1742169600000000000,385.9913968692823,391.99036302361236,384.8634626840814,387.98773193359375,22474300,MSFT
1742256000000000000,386.36071271152235,386.6601507855219,380.4016513456866,382.81719970703125,19486900,MSFT
1742342400000000000,384.8235322758774,388.9659214939022,383.29633715100766,387.1093444824219,19185500,MSFT
1742428800000000000,385.0331131975468,391.07204471614995,382.5776297310475,386.131103515625,18470500,MSFT
1742515200000000000,382.5177544739553,391.0221306945889,382.09851071654674,390.54302978515625,39675900,MSFT
1742774400000000000,394.67543616141086,394.67543616141086,389.09568331150246,392.35968017578125,21004500,MSFT
1742860800000000000,393.19816458592396,395.63366532055824,391.9205113732519,394.4358825683594,15775000,MSFT
1742947200000000000,394.27618318122023,394.5856126855185,387.85797313035886,389.2554016113281,16108400,MSFT
1743033600000000000,389.4151007040484,391.5212195564284,386.6900923994873,389.8642578125,13766800,MSFT
1743120000000000000,387.36882809704144,388.4169222438939,376.2392666189567,378.1058349609375,21632000,MSFT
1743379200000000000,371.8573344110368,376.3790320336197,366.5670283067677,374.7021179199219,35184700,MSFT
1743465600000000000,373.96346276032,382.1484487727996,372.54608191207893,381.4896545410156,19689500,MSFT
1743552000000000000,377.2773862564683,384.3743428432238,375.92985398533636,381.43975830078125,16092600,MSFT
1743638400000000000,374.10321411915555,376.788287190408,368.67318036225987,372.42626953125,30198000,MSFT
1743724800000000000,363.4627502923482,373.9035742050073,358.8212773354498,359.18060302734375,49209900,MSFT
1743984000000000000,350.2370336524557,370.32015981776436,344.1581969485817,357.2042236328125,50425000,MSFT
1744070400000000000,367.585185716996,372.9652928837084,349.6081786868937,353.9102783203125,35868900,MSFT
1744156800000000000,352.8921435234206,392.50941370351666,352.45294739016697,389.7744140625,50199700,MSFT
1744243200000000000,381.3598744812396,383.19649903483815,367.12599611378243,380.65118408203125,38024400,MSFT
1744329600000000000,379.9425037151649,389.3352333779351,378.19571053548395,387.7381896972656,23839200,MSFT
1744588800000000000,392.4994245329486,393.92679674338564,383.5059256339463,387.0993347167969,19251200,MSFT
1744675200000000000,387.79806728846995,391.17187833074144,383.4560325474498,385.0231628417969,17199900,MSFT
1744761600000000000,379.97244183574617,380.9106912763521,367.32564600100716,370.92901611328125,21967800,MSFT
1744848000000000000,373.0651098854367,373.6340726815441,366.2176953329466,367.1060485839844,20943700,MSFT
1745193600000000000,362.1551460624454,363.8121077971333,355.01825440362086,358.4619140625,20807300,MSFT
1745280000000000000,362.7141283475077,367.09606804173376,359.20055908423666,366.1478271484375,19485000,MSFT
1745366400000000000,375.3708716590499,379.6929540391626,372.33643389707953,373.7039489746094,20545500,MSFT
1745452800000000000,375.01155205300716,387.7381880213899,374.5024768665421,386.59027099609375,22232300,MSFT
1745539200000000000,386.29083932956814,391.44138750936105,383.8952433175299,391.1319580078125,18973200,MSFT
1745798400000000000,391.241728610284,392.0202980494585,385.9315006090283,390.4432067871094,16579400,MSFT
1745884800000000000,390.5829324517716,394.3759872470841,389.66463540586307,393.31793212890625,14974000,MSFT
1745971200000000000,389.58477271143016,395.93313400867555,383.73552563819743,394.53570556640625,36461100,MSFT
1746057600000000000,430.3199808366381,436.1892106723326,424.12136912560175,424.6204528808594,58938100,MSFT
1746144000000000000,430.948839257634,438.63474141621873,429.20204608174254,434.48236083984375,30757400,MSFT
1746403200000000000,432.07675654489867,438.6946118778074,431.3181395047298,435.3707275390625,20136100,MSFT
1746489600000000000,431.408009380462,436.92787448428356,430.3798980651205,432.5159606933594,15104200,MSFT
1746576000000000000,433.04500054847074,437.3171563878889,430.319992206568,432.555908203125,23295300,MSFT
1746662400000000000,437.12748451655574,442.85698666150637,434.86165526525525,437.3670654296875,23491300,MSFT
1746748800000000000,439.19371771814804,439.93235195021686,435.08127232610667,437.9260559082031,15324200,MSFT
1747008000000000000,445.12281367736733,448.5465208630377,438.9740982732109,448.4367370605469,22821900,MSFT
1747094400000000000,446.9594623818115,449.8441812103938,444.54388351816056,448.3169860839844,23618800,MSFT
1747180800000000000,447.3187935842875,453.0682176126866,447.3187935842875,452.1099853515625,19902800,MSFT
1747267200000000000,450.7699890136719,456.19000244140625,450.42999267578125,453.1300048828125,21992300,MSFT
1747353600000000000,452.04998779296875,454.3599853515625,448.7300109863281,454.2699890136719,23849800,MSFT
1747612800000000000,450.8800048828125,459.5899963378906,450.79998779296875,458.8699951171875,21336500,MSFT
1747699200000000000,455.5899963378906,458.3399963378906,454.32000732421875,458.1700134277344,15441800,MSFT
1747785600000000000,454.57000732421875,457.7799987792969,451.80999755859375,452.57000732421875,19216900,MSFT
1747872000000000000,454.95001220703125,460.25,453.8999938964844,454.8599853515625,18025600,MSFT
1747958400000000000,449.9800109863281,453.69000244140625,448.9100036621094,450.17999267578125,16883500,MSFT
1748304000000000000,456.4800109863281,460.95001220703125,456.1199951171875,460.69000244140625,20974300,MSFT
1748390400000000000,461.2200012207031,462.5199890136719,456.92999267578125,457.3599853515625,17086300,MSFT
1748476800000000000,461.54998779296875,461.7200012207031,455.30999755859375,458.67999267578125,13974800,MSFT
1748563200000000000,459.7200012207031,461.67999267578125,455.5400085449219,460.3599853515625,34770500,MSFT
1748822400000000000,457.1400146484375,462.1099853515625,456.8900146484375,461.9700012207031,16626500,MSFT
1748908800000000000,461.4700012207031,464.1400146484375,460.8599853515625,462.9700012207031,15743800,MSFT
1748995200000000000,464.0,465.69000244140625,463.0199890136719,463.8699951171875,14162700,MSFT
1749081600000000000,464.9599914550781,469.6499938964844,464.0299987792969,467.67999267578125,20131700,MSFT
1749168000000000000,470.0899963378906,473.3399963378906,468.7799987792969,470.3800048828125,15285600,MSFT
1749427200000000000,469.70001220703125,473.42999267578125,468.6199951171875,472.75,16469900,MSFT
1749513600000000000,471.19000244140625,472.79998779296875,466.9599914550781,470.9200134277344,15375900,MSFT
1749600000000000000,470.0199890136719,475.4700012207031,469.6600036621094,472.6199951171875,16399200,MSFT
1749686400000000000,475.0199890136719,480.4200134277344,473.5199890136719,478.8699951171875,18950600,MSFT
1749772800000000000,476.4100036621094,479.17999267578125,472.760009765625,474.9599914550781,16814500,MSFT
1750032000000000000,475.2099914550781,480.69000244140625,475.0,479.1400146484375,15626100,MSFT
1750118400000000000,475.3999938964844,478.739990234375,474.0799865722656,478.0400085449219,15414100,MSFT
1750204800000000000,478.0,481.0,474.4599914550781,480.239990234375,17526500,MSFT
1750377600000000000,482.2300109863281,483.4599914550781,476.8699951171875,477.3999938964844,37576200,MSFT
1750636800000000000,478.2099914550781,487.75,472.510009765625,486.0,24864000,MSFT
1750723200000000000,488.95001220703125,491.8500061035156,486.79998779296875,490.1099853515625,22305600,MSFT
1750809600000000000,492.0400085449219,494.55999755859375,489.3900146484375,492.2699890136719,17495100,MSFT
1750896000000000000,492.9800109863281,498.0400085449219,492.80999755859375,497.45001220703125,21578900,MSFT
1750982400000000000,497.54998779296875,499.29998779296875,493.0299987792969,495.94000244140625,34539200,MSFT
1751241600000000000,497.0400085449219,500.760009765625,495.3299865722656,497.4100036621094,28369000,MSFT
1751328000000000000,496.4700012207031,498.04998779296875,490.9800109863281,492.04998779296875,19945400,MSFT
1751414400000000000,489.989990234375,493.5,488.70001220703125,491.0899963378906,16319600,MSFT
1751500800000000000,493.80999755859375,500.1300048828125,493.44000244140625,498.8399963378906,13984800,MSFT
